,id,fecha_evento,planeado,lugar,intrusion,evento_y
3516,328,2021-12-17,0,OC,0,perdida total presion
3517,471,2021-07-18,0,SA,0,perdida total presion
3518,515,2021-10-18,1,SA,1,perdida total presion
3519,569,2021-08-10,0,OC,1,perdida total presion
3520,581,2021-11-06,0,AS,1,perdida total presion
3521,698,2021-12-14,0,SA,1,perdida total presion
3522,700,2021-08-02,0,SA,1,perdida total presion
3523,727,2021-12-28,1,OC,0,perdida total presion
3524,814,2021-11-07,0,OC,0,perdida total presion
3525,866,2021-07-09,1,AS,0,perdida total presion
3526,898,2021-09-14,0,OC,1,perdida total presion
3527,110,2021-07-02,0,EU,1,perdida total presion
3528,198,2021-10-07,1,EU,1,perdida total presion
3529,233,2021-08-27,0,SA,0,perdida total presion
3530,235,2021-10-28,1,SA,0,perdida total presion
3531,240,2021-09-30,1,OC,1,perdida total presion
3532,263,2021-08-06,0,SA,0,perdida total presion
3533,289,2021-08-22,1,OC,1,perdida total presion
3534,378,2021-12-18,0,AS,0,perdida total presion
3535,386,2021-09-29,1,SA,1,perdida total presion
3536,469,2021-08-13,1,SA,0,perdida total presion
3537,519,2021-09-26,1,AF,0,perdida total presion
3538,578,2021-10-03,0,OC,0,perdida total presion
3539,584,2021-12-08,1,SA,1,perdida total presion
3540,604,2021-08-26,0,OC,0,perdida total presion
3541,747,2021-09-04,0,AS,1,perdida total presion
3542,830,2021-07-11,1,OC,1,perdida total presion
3543,865,2021-09-09,1,EU,1,perdida total presion
3544,940,2021-11-28,1,AF,0,perdida total presion
3545,976,2021-12-13,0,AS,0,perdida total presion
3546,997,2021-08-28,1,AS,0,perdida total presion
3547,110,2021-11-06,1,EU,1,perdida total presion
3548,167,2021-07-28,0,AS,0,perdida total presion
3549,243,2021-08-22,0,OC,0,perdida total presion
3550,284,2021-11-23,1,AS,0,perdida total presion
3551,389,2021-10-24,0,AF,0,perdida total presion
3552,397,2021-10-25,1,AF,0,perdida total presion
3553,434,2021-11-01,1,EU,1,perdida total presion
3554,516,2021-08-04,1,AF,1,perdida total presion
3555,543,2021-11-13,0,OC,1,perdida total presion
3556,556,2021-10-13,1,AS,0,perdida total presion
3557,560,2021-09-10,1,EU,1,perdida total presion
3558,594,2021-10-03,1,AS,1,perdida total presion
3559,678,2021-12-10,1,AS,0,perdida total presion
3560,692,2021-08-11,1,AS,1,perdida total presion
3561,751,2021-09-15,1,EU,1,perdida total presion
3562,768,2021-12-18,0,OC,1,perdida total presion
3563,814,2021-09-03,1,OC,1,perdida total presion
3564,830,2021-07-04,0,AS,0,perdida total presion
3565,843,2021-10-26,1,OC,0,perdida total presion
3566,874,2021-10-16,0,EU,0,perdida total presion
3567,905,2021-12-10,0,EU,0,perdida total presion
3568,909,2021-08-20,1,AS,1,perdida total presion
3569,919,2021-07-13,1,AS,0,perdida total presion
3570,921,2021-11-08,1,OC,0,perdida total presion
3571,940,2021-10-16,0,AS,0,perdida total presion
3572,950,2021-10-04,0,SA,1,perdida total presion
3573,970,2021-09-02,0,EU,1,perdida total presion
3574,971,2021-12-03,1,EU,1,perdida total presion
3575,5,2021-12-14,1,AF,1,perdida total presion
3576,90,2021-10-23,0,AF,0,perdida total presion
3577,145,2021-12-01,0,SA,0,perdida total presion
3578,173,2021-08-20,1,OC,0,perdida total presion
3579,214,2021-07-07,0,AF,0,perdida total presion
3580,263,2021-08-14,1,OC,0,perdida total presion
3581,320,2021-08-10,1,AS,0,perdida total presion
3582,331,2021-08-15,0,SA,1,perdida total presion
3583,415,2021-07-24,1,AS,1,perdida total presion
3584,435,2021-12-05,0,EU,1,perdida total presion
3585,444,2021-10-25,0,AS,0,perdida total presion
3586,467,2021-11-14,0,AS,1,perdida total presion
3587,513,2021-10-01,1,EU,1,perdida total presion
3588,697,2021-09-26,1,AS,0,perdida total presion
3589,718,2021-08-12,0,OC,1,perdida total presion
3590,749,2021-11-09,1,OC,0,perdida total presion
3591,750,2021-07-14,1,EU,0,perdida total presion
3592,753,2021-07-16,0,EU,0,perdida total presion
3593,800,2021-09-15,0,AS,1,perdida total presion
3594,842,2021-12-22,1,AF,0,perdida total presion
3595,845,2021-11-12,0,AF,1,perdida total presion
3596,863,2021-12-06,1,AF,1,perdida total presion
3597,893,2021-07-13,1,AF,0,perdida total presion
3598,927,2021-10-06,1,AS,1,perdida total presion
3599,932,2021-10-01,1,OC,1,perdida total presion
3600,963,2021-08-25,1,SA,0,perdida total presion
3601,95,2021-07-26,0,OC,0,pir saboteado
3602,104,2021-10-14,1,AS,0,pir saboteado
3603,147,2021-10-14,1,AS,0,pir saboteado
3604,181,2021-10-21,1,EU,0,pir saboteado
3605,229,2021-10-08,1,EU,0,pir saboteado
3606,245,2021-09-11,0,OC,1,pir saboteado
3607,258,2021-08-28,0,EU,1,pir saboteado
3608,273,2021-08-06,1,EU,1,pir saboteado
3609,281,2021-11-26,1,SA,0,pir saboteado
3610,321,2021-11-25,1,AS,1,pir saboteado
3611,343,2021-08-11,1,AF,1,pir saboteado
3612,405,2021-08-10,1,AS,0,pir saboteado
3613,415,2021-07-30,1,OC,0,pir saboteado
3614,510,2021-12-10,0,AS,0,pir saboteado
3615,515,2021-07-23,1,AS,0,pir saboteado
3616,535,2021-09-06,0,AF,0,pir saboteado
3617,550,2021-08-14,1,AS,1,pir saboteado
3618,556,2021-09-17,1,AS,0,pir saboteado
3619,563,2021-09-27,1,OC,1,pir saboteado
3620,773,2021-07-26,1,AS,1,pir saboteado
3621,782,2021-11-14,0,AS,1,pir saboteado
3622,841,2021-08-27,0,SA,0,pir saboteado
3623,19,2021-11-28,0,OC,1,pir saboteado
3624,105,2021-11-14,0,AS,1,pir saboteado
3625,117,2021-12-10,1,SA,0,pir saboteado
3626,118,2021-11-17,1,OC,1,pir saboteado
3627,131,2021-11-23,0,AF,1,pir saboteado
3628,203,2021-12-29,1,SA,1,pir saboteado
3629,241,2021-07-04,1,AS,1,pir saboteado
3630,269,2021-08-14,1,OC,0,pir saboteado
3631,297,2021-08-18,1,AS,0,pir saboteado
3632,374,2021-12-15,1,AF,1,pir saboteado
3633,461,2021-11-12,0,SA,0,pir saboteado
3634,473,2021-08-28,1,SA,0,pir saboteado
3635,538,2021-07-05,1,SA,1,pir saboteado
3636,593,2021-08-25,1,AS,0,pir saboteado
3637,665,2021-08-13,0,AS,0,pir saboteado
3638,742,2021-08-31,1,SA,1,pir saboteado
3639,753,2021-08-04,0,AF,1,pir saboteado
3640,842,2021-07-26,0,SA,0,pir saboteado
3641,870,2021-07-05,1,AS,0,pir saboteado
3642,930,2021-11-15,1,AS,1,pir saboteado
3643,940,2021-07-23,1,AS,0,pir saboteado
3644,945,2021-08-04,0,AS,0,pir saboteado
3645,960,2021-10-15,0,SA,0,pir saboteado
3646,19,2021-11-28,0,OC,1,pir saboteado
3647,105,2021-11-14,0,AS,1,pir saboteado
3648,117,2021-12-10,1,SA,0,pir saboteado
3649,118,2021-11-17,1,OC,1,pir saboteado
3650,131,2021-11-23,0,AF,1,pir saboteado
3651,203,2021-12-29,1,SA,1,pir saboteado
3652,241,2021-07-04,1,AS,1,pir saboteado
3653,269,2021-08-14,1,OC,0,pir saboteado
3654,297,2021-08-18,1,AS,0,pir saboteado
3655,374,2021-12-15,1,AF,1,pir saboteado
3656,461,2021-11-12,0,SA,0,pir saboteado
3657,473,2021-08-28,1,SA,0,pir saboteado
3658,538,2021-07-05,1,SA,1,pir saboteado
3659,593,2021-08-25,1,AS,0,pir saboteado
3660,665,2021-08-13,0,AS,0,pir saboteado
3661,742,2021-08-31,1,SA,1,pir saboteado
3662,753,2021-08-04,0,AF,1,pir saboteado
3663,842,2021-07-26,0,SA,0,pir saboteado
3664,870,2021-07-05,1,AS,0,pir saboteado
3665,930,2021-11-15,1,AS,1,pir saboteado
3666,940,2021-07-23,1,AS,0,pir saboteado
3667,945,2021-08-04,0,AS,0,pir saboteado
3668,960,2021-10-15,0,SA,0,pir saboteado
3669,21,2021-08-12,1,SA,1,pir saboteado
3670,27,2021-12-08,0,SA,0,pir saboteado
3671,47,2021-11-18,0,AS,1,pir saboteado
3672,48,2021-08-23,1,OC,0,pir saboteado
3673,64,2021-08-31,1,EU,1,pir saboteado
3674,82,2021-12-28,1,OC,0,pir saboteado
3675,196,2021-10-04,1,AF,0,pir saboteado
3676,219,2021-10-22,0,EU,1,pir saboteado
3677,299,2021-07-26,0,SA,1,pir saboteado
3678,328,2021-09-13,1,EU,0,pir saboteado
3679,376,2021-11-06,1,AF,0,pir saboteado
3680,448,2021-09-29,1,AF,1,pir saboteado
3681,511,2021-07-15,1,AS,1,pir saboteado
3682,535,2021-12-19,0,AS,1,pir saboteado
3683,662,2021-12-29,1,AF,1,pir saboteado
3684,729,2021-11-03,0,SA,0,pir saboteado
3685,745,2021-08-30,1,OC,0,pir saboteado
3686,753,2021-08-18,0,AS,1,pir saboteado
3687,755,2021-08-09,1,OC,1,pir saboteado
3688,827,2021-12-02,1,AS,0,pir saboteado
3689,878,2021-09-29,0,OC,1,pir saboteado
3690,991,2021-12-06,1,AS,0,pir saboteado
3691,29,2021-10-22,1,OC,0,pir saboteado
3692,85,2021-08-20,1,AF,1,pir saboteado
3693,171,2021-07-04,1,SA,1,pir saboteado
3694,210,2021-08-31,1,SA,1,pir saboteado
3695,220,2021-10-11,1,AS,0,pir saboteado
3696,256,2021-11-13,1,AS,0,pir saboteado
3697,257,2021-09-29,0,EU,0,pir saboteado
3698,276,2021-12-19,1,EU,0,pir saboteado
3699,303,2021-08-16,0,EU,0,pir saboteado
3700,321,2021-08-01,0,EU,0,pir saboteado
3701,333,2021-12-10,0,EU,0,pir saboteado
3702,388,2021-07-26,1,EU,0,pir saboteado
3703,449,2021-10-30,1,AS,1,pir saboteado
3704,461,2021-09-14,1,EU,1,pir saboteado
3705,471,2021-08-07,0,EU,1,pir saboteado
3706,488,2021-08-06,0,SA,1,pir saboteado
3707,517,2021-07-12,1,AS,0,pir saboteado
3708,528,2021-11-06,0,AS,1,pir saboteado
3709,541,2021-09-21,0,EU,0,pir saboteado
3710,548,2021-09-02,0,SA,0,pir saboteado
3711,575,2021-10-11,1,AS,0,pir saboteado
3712,597,2021-08-29,1,AF,0,pir saboteado
3713,634,2021-11-04,1,SA,1,pir saboteado
3714,652,2021-08-17,1,AF,0,pir saboteado
3715,663,2021-11-29,1,EU,1,pir saboteado
3716,668,2021-11-03,1,AF,0,pir saboteado
3717,694,2021-08-31,0,AS,1,pir saboteado
3718,788,2021-12-06,0,OC,0,pir saboteado
3719,831,2021-09-18,1,OC,0,pir saboteado
3720,837,2021-07-21,1,EU,0,pir saboteado
3721,847,2021-11-08,0,OC,0,pir saboteado
3722,877,2021-12-29,1,AS,0,pir saboteado
3723,955,2021-11-24,1,AS,1,pir saboteado
3724,17,2021-09-15,0,AS,0,pir saboteado
3725,121,2021-08-06,1,AS,1,pir saboteado
3726,128,2021-08-21,0,OC,1,pir saboteado
3727,136,2021-11-29,1,AF,1,pir saboteado
3728,246,2021-11-28,0,OC,1,pir saboteado
3729,309,2021-12-18,1,OC,1,pir saboteado
3730,334,2021-08-27,0,SA,1,pir saboteado
3731,416,2021-07-15,1,EU,0,pir saboteado
3732,434,2021-10-29,0,EU,0,pir saboteado
3733,460,2021-12-12,1,OC,1,pir saboteado
3734,473,2021-12-17,1,AF,0,pir saboteado
3735,506,2021-08-10,1,AS,0,pir saboteado
3736,525,2021-09-21,1,AF,0,pir saboteado
3737,570,2021-10-09,1,SA,1,pir saboteado
3738,637,2021-07-17,1,EU,0,pir saboteado
3739,675,2021-10-17,1,AS,0,pir saboteado
3740,699,2021-07-25,1,OC,0,pir saboteado
3741,748,2021-07-14,1,AS,0,pir saboteado
3742,759,2021-12-27,1,EU,1,pir saboteado
3743,843,2021-09-20,0,EU,0,pir saboteado
3744,868,2021-08-15,1,OC,1,pir saboteado
3745,874,2021-10-21,1,EU,0,pir saboteado
3746,96,2021-11-26,1,AS,1,sistema proteccion
3747,99,2021-09-02,1,OC,1,sistema proteccion
3748,112,2021-12-18,1,AF,1,sistema proteccion
3749,121,2021-09-02,0,EU,0,sistema proteccion
3750,130,2021-08-04,1,AS,1,sistema proteccion
3751,135,2021-07-31,1,AF,0,sistema proteccion
3752,137,2021-08-08,1,AF,0,sistema proteccion
3753,166,2021-12-26,0,OC,1,sistema proteccion
3754,208,2021-10-25,1,SA,1,sistema proteccion
3755,218,2021-12-05,0,OC,0,sistema proteccion
3756,234,2021-09-29,1,SA,1,sistema proteccion
3757,238,2021-11-21,0,AS,1,sistema proteccion
3758,368,2021-10-06,0,AS,0,sistema proteccion
3759,381,2021-09-07,0,OC,0,sistema proteccion
3760,451,2021-07-22,0,OC,1,sistema proteccion
3761,456,2021-11-17,0,AS,1,sistema proteccion
3762,487,2021-10-01,1,AF,1,sistema proteccion
3763,559,2021-07-31,0,AS,1,sistema proteccion
3764,601,2021-11-16,0,AS,0,sistema proteccion
3765,633,2021-09-20,0,OC,1,sistema proteccion
3766,700,2021-10-04,1,SA,0,sistema proteccion
3767,701,2021-12-18,1,AF,1,sistema proteccion
3768,731,2021-07-11,1,AF,1,sistema proteccion
3769,745,2021-11-01,1,EU,1,sistema proteccion
3770,772,2021-10-28,0,AF,0,sistema proteccion
3771,775,2021-07-24,1,AS,0,sistema proteccion
3772,784,2021-08-20,1,SA,1,sistema proteccion
3773,824,2021-10-20,1,OC,1,sistema proteccion
3774,828,2021-08-13,1,AF,1,sistema proteccion
3775,833,2021-07-27,0,AS,0,sistema proteccion
3776,851,2021-08-25,1,EU,1,sistema proteccion
3777,974,2021-10-31,1,SA,0,sistema proteccion
3778,48,2021-12-03,0,OC,0,sistema proteccion
3779,55,2021-12-01,1,AS,1,sistema proteccion
3780,100,2021-10-08,1,AS,0,sistema proteccion
3781,167,2021-11-01,1,AS,0,sistema proteccion
3782,218,2021-10-16,0,SA,1,sistema proteccion
3783,368,2021-12-03,0,SA,1,sistema proteccion
3784,504,2021-12-24,1,OC,0,sistema proteccion
3785,558,2021-09-01,1,AS,0,sistema proteccion
3786,629,2021-10-07,0,EU,1,sistema proteccion
3787,675,2021-09-05,1,EU,0,sistema proteccion
3788,754,2021-10-13,0,SA,0,sistema proteccion
3789,849,2021-07-13,1,EU,1,sistema proteccion
3790,864,2021-11-08,0,SA,1,sistema proteccion
3791,868,2021-12-23,1,SA,0,sistema proteccion
3792,893,2021-08-20,1,SA,1,sistema proteccion
3793,953,2021-07-11,1,OC,0,sistema proteccion
3794,48,2021-12-03,0,OC,0,sistema proteccion
3795,55,2021-12-01,1,AS,1,sistema proteccion
3796,100,2021-10-08,1,AS,0,sistema proteccion
3797,167,2021-11-01,1,AS,0,sistema proteccion
3798,218,2021-10-16,0,SA,1,sistema proteccion
3799,368,2021-12-03,0,SA,1,sistema proteccion
3800,504,2021-12-24,1,OC,0,sistema proteccion
3801,558,2021-09-01,1,AS,0,sistema proteccion
3802,629,2021-10-07,0,EU,1,sistema proteccion
3803,675,2021-09-05,1,EU,0,sistema proteccion
3804,754,2021-10-13,0,SA,0,sistema proteccion
3805,849,2021-07-13,1,EU,1,sistema proteccion
3806,864,2021-11-08,0,SA,1,sistema proteccion
3807,868,2021-12-23,1,SA,0,sistema proteccion
3808,893,2021-08-20,1,SA,1,sistema proteccion
3809,953,2021-07-11,1,OC,0,sistema proteccion
3810,44,2021-11-25,1,EU,0,sistema proteccion
3811,76,2021-11-13,0,OC,1,sistema proteccion
3812,123,2021-10-17,0,OC,0,sistema proteccion
3813,159,2021-12-05,1,OC,1,sistema proteccion
3814,173,2021-08-25,1,OC,1,sistema proteccion
3815,192,2021-08-02,1,OC,1,sistema proteccion
3816,228,2021-10-27,1,AF,0,sistema proteccion
3817,251,2021-12-08,1,EU,1,sistema proteccion
3818,282,2021-10-25,1,OC,0,sistema proteccion
3819,293,2021-11-28,0,EU,0,sistema proteccion
3820,300,2021-07-23,1,OC,1,sistema proteccion
3821,379,2021-09-15,0,EU,0,sistema proteccion
3822,417,2021-11-26,1,AS,1,sistema proteccion
3823,431,2021-11-10,0,AS,1,sistema proteccion
3824,444,2021-08-15,1,SA,0,sistema proteccion
3825,462,2021-08-01,1,OC,1,sistema proteccion
3826,467,2021-09-29,1,SA,1,sistema proteccion
3827,468,2021-10-24,1,AS,1,sistema proteccion
3828,506,2021-12-16,1,EU,0,sistema proteccion
3829,508,2021-09-12,0,AF,0,sistema proteccion
3830,514,2021-10-11,1,AS,1,sistema proteccion
3831,536,2021-08-22,1,AS,1,sistema proteccion
3832,645,2021-10-03,1,OC,0,sistema proteccion
3833,652,2021-08-14,0,AF,1,sistema proteccion
3834,677,2021-07-12,1,EU,1,sistema proteccion
3835,718,2021-11-20,1,OC,0,sistema proteccion
3836,785,2021-07-31,0,OC,1,sistema proteccion
3837,799,2021-08-05,0,AS,1,sistema proteccion
3838,803,2021-12-20,1,OC,1,sistema proteccion
3839,811,2021-10-20,1,AS,1,sistema proteccion
3840,897,2021-12-26,0,AS,0,sistema proteccion
3841,904,2021-09-08,1,AS,1,sistema proteccion
3842,910,2021-08-07,0,SA,0,sistema proteccion
3843,911,2021-07-05,0,AF,1,sistema proteccion
3844,921,2021-09-01,1,EU,0,sistema proteccion
3845,952,2021-12-19,1,AS,0,sistema proteccion
3846,966,2021-09-26,0,SA,1,sistema proteccion
3847,978,2021-10-30,1,SA,1,sistema proteccion
3848,987,2021-12-28,1,OC,1,sistema proteccion
3849,40,2021-07-28,0,AS,1,sistema proteccion
3850,69,2021-07-14,1,OC,0,sistema proteccion
3851,74,2021-07-10,0,OC,0,sistema proteccion
3852,86,2021-10-15,1,SA,0,sistema proteccion
3853,132,2021-08-17,1,AS,1,sistema proteccion
3854,150,2021-10-07,1,OC,1,sistema proteccion
3855,157,2021-07-07,1,AS,0,sistema proteccion
3856,184,2021-09-27,1,AS,0,sistema proteccion
3857,188,2021-10-22,0,AS,0,sistema proteccion
3858,201,2021-08-08,1,AS,1,sistema proteccion
3859,204,2021-12-18,1,OC,1,sistema proteccion
3860,300,2021-07-26,0,AF,1,sistema proteccion
3861,342,2021-09-27,0,AF,0,sistema proteccion
3862,429,2021-09-11,1,AF,0,sistema proteccion
3863,451,2021-10-01,1,AF,0,sistema proteccion
3864,464,2021-09-21,0,OC,0,sistema proteccion
3865,524,2021-10-05,1,OC,1,sistema proteccion
3866,566,2021-09-11,0,AS,0,sistema proteccion
3867,612,2021-08-04,1,AF,0,sistema proteccion
3868,640,2021-08-19,0,OC,0,sistema proteccion
3869,655,2021-09-04,1,OC,1,sistema proteccion
3870,669,2021-11-11,0,AS,0,sistema proteccion
3871,739,2021-10-13,1,OC,0,sistema proteccion
3872,753,2021-10-12,1,SA,1,sistema proteccion
3873,848,2021-12-06,0,SA,0,sistema proteccion
3874,895,2021-09-01,0,EU,1,sistema proteccion
3875,923,2021-10-11,0,OC,1,sistema proteccion
3876,928,2021-07-12,1,EU,0,sistema proteccion
3877,952,2021-07-01,1,SA,1,sistema proteccion
3878,990,2021-12-09,0,EU,0,sistema proteccion
3879,995,2021-10-25,1,AS,1,sistema proteccion
3880,74,2021-10-23,1,EU,1,sistema proteccion
3881,80,2021-07-11,0,AS,0,sistema proteccion
3882,129,2021-10-08,1,AS,0,sistema proteccion
3883,152,2021-07-13,0,AF,1,sistema proteccion
3884,205,2021-11-16,0,OC,1,sistema proteccion
3885,300,2021-08-26,0,SA,0,sistema proteccion
3886,304,2021-10-01,1,OC,1,sistema proteccion
3887,314,2021-08-02,1,AS,0,sistema proteccion
3888,321,2021-08-18,1,AF,0,sistema proteccion
3889,349,2021-08-30,0,AF,1,sistema proteccion
3890,399,2021-08-31,0,OC,0,sistema proteccion
3891,437,2021-11-10,0,EU,1,sistema proteccion
3892,438,2021-12-16,0,SA,0,sistema proteccion
3893,483,2021-07-06,1,SA,0,sistema proteccion
3894,532,2021-12-13,1,AF,0,sistema proteccion
3895,534,2021-11-02,0,AS,1,sistema proteccion
3896,545,2021-09-26,0,SA,1,sistema proteccion
3897,553,2021-10-25,1,EU,0,sistema proteccion
3898,612,2021-12-29,0,AS,0,sistema proteccion
3899,633,2021-09-14,1,SA,0,sistema proteccion
3900,641,2021-12-30,1,EU,1,sistema proteccion
3901,664,2021-08-27,0,SA,1,sistema proteccion
3902,666,2021-07-05,0,OC,0,sistema proteccion
3903,714,2021-09-17,0,EU,1,sistema proteccion
3904,717,2021-08-27,0,EU,1,sistema proteccion
3905,727,2021-09-22,0,AS,0,sistema proteccion
3906,811,2021-09-19,0,EU,0,sistema proteccion
3907,819,2021-08-08,1,AS,0,sistema proteccion
3908,952,2021-08-25,1,AS,0,sistema proteccion
3909,991,2021-08-05,0,AF,0,sistema proteccion
3910,123,2021-07-22,0,OC,1,comunicacion sistema control acceso
3911,219,2021-08-07,1,SA,1,comunicacion sistema control acceso
3912,237,2021-10-21,1,AS,0,comunicacion sistema control acceso
3913,282,2021-12-22,1,AF,1,comunicacion sistema control acceso
3914,314,2021-11-10,1,SA,1,comunicacion sistema control acceso
3915,318,2021-08-01,1,EU,1,comunicacion sistema control acceso
3916,326,2021-08-31,1,AS,0,comunicacion sistema control acceso
3917,396,2021-10-13,1,AS,1,comunicacion sistema control acceso
3918,403,2021-10-15,0,AF,0,comunicacion sistema control acceso
3919,439,2021-12-17,1,EU,0,comunicacion sistema control acceso
3920,465,2021-09-05,0,AS,1,comunicacion sistema control acceso
3921,476,2021-10-24,1,EU,1,comunicacion sistema control acceso
3922,519,2021-11-30,0,AS,0,comunicacion sistema control acceso
3923,591,2021-08-10,0,SA,1,comunicacion sistema control acceso
3924,669,2021-12-15,1,OC,0,comunicacion sistema control acceso
3925,682,2021-07-25,0,SA,1,comunicacion sistema control acceso
3926,729,2021-09-12,0,SA,1,comunicacion sistema control acceso
3927,737,2021-10-29,1,OC,0,comunicacion sistema control acceso
3928,751,2021-07-14,0,EU,0,comunicacion sistema control acceso
3929,869,2021-10-01,1,OC,0,comunicacion sistema control acceso
3930,873,2021-10-24,0,AS,1,comunicacion sistema control acceso
3931,877,2021-09-05,1,OC,1,comunicacion sistema control acceso
3932,879,2021-12-30,1,EU,0,comunicacion sistema control acceso
3933,6,2021-07-19,1,SA,1,comunicacion sistema control acceso
3934,12,2021-07-30,1,OC,1,comunicacion sistema control acceso
3935,83,2021-08-18,0,SA,1,comunicacion sistema control acceso
3936,98,2021-07-30,0,AF,0,comunicacion sistema control acceso
3937,228,2021-12-25,0,AF,0,comunicacion sistema control acceso
3938,332,2021-10-02,0,AF,1,comunicacion sistema control acceso
3939,335,2021-12-15,0,EU,1,comunicacion sistema control acceso
3940,362,2021-11-06,0,AS,0,comunicacion sistema control acceso
3941,392,2021-07-29,1,SA,0,comunicacion sistema control acceso
3942,415,2021-12-08,0,AF,0,comunicacion sistema control acceso
3943,483,2021-10-30,0,AS,1,comunicacion sistema control acceso
3944,493,2021-11-19,1,AS,1,comunicacion sistema control acceso
3945,494,2021-09-18,1,EU,0,comunicacion sistema control acceso
3946,497,2021-07-31,1,SA,0,comunicacion sistema control acceso
3947,509,2021-11-28,0,AS,0,comunicacion sistema control acceso
3948,532,2021-08-31,1,OC,1,comunicacion sistema control acceso
3949,634,2021-11-29,0,AS,1,comunicacion sistema control acceso
3950,655,2021-09-15,1,OC,1,comunicacion sistema control acceso
3951,747,2021-08-05,0,AS,0,comunicacion sistema control acceso
3952,755,2021-10-08,1,AF,1,comunicacion sistema control acceso
3953,768,2021-07-11,1,OC,1,comunicacion sistema control acceso
3954,777,2021-08-24,1,OC,0,comunicacion sistema control acceso
3955,855,2021-08-20,0,SA,1,comunicacion sistema control acceso
3956,923,2021-08-20,1,SA,1,comunicacion sistema control acceso
3957,6,2021-07-19,1,SA,1,comunicacion sistema control acceso
3958,12,2021-07-30,1,OC,1,comunicacion sistema control acceso
3959,83,2021-08-18,0,SA,1,comunicacion sistema control acceso
3960,98,2021-07-30,0,AF,0,comunicacion sistema control acceso
3961,228,2021-12-25,0,AF,0,comunicacion sistema control acceso
3962,332,2021-10-02,0,AF,1,comunicacion sistema control acceso
3963,335,2021-12-15,0,EU,1,comunicacion sistema control acceso
3964,362,2021-11-06,0,AS,0,comunicacion sistema control acceso
3965,392,2021-07-29,1,SA,0,comunicacion sistema control acceso
3966,415,2021-12-08,0,AF,0,comunicacion sistema control acceso
3967,483,2021-10-30,0,AS,1,comunicacion sistema control acceso
